"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC0600002625.mm.2";4,15388823604356;4,71033447115372;4,32271642072044;4,32626565196036;4,76491764263243;5,01742382510105;4,16616935278858;4,52179149245262;4,35998598297078;4,16016462360087;4,64554490610206
"TC0700001086.mm.2";5,92291586212435;5,33868155668171;5,88486031266049;4,93326722767128;5,82290762622483;5,89381207592043;4,57947926840718;5,75881530388158;6,03029265709902;5,64440405286622;6,24584447970746
"TC0900001195.mm.2";2,76720445246621;3,10591597744166;3,37996068288927;2,93560007577446;2,91959055071906;2,68045353055286;2,96268798395827;2,59578532802862;3,14395686343398;3,0887956794045;3,08269147405105
"TC1200000970.mm.2";9,60963694164102;9,50524228066611;9,75121616976981;9,69381593704514;9,55498562073389;9,415553186667;9,38277785011247;9,5883734202278;9,1814169439796;9,33061108132819;9,28798623470056
"TC1900000972.mm.2";4,01546819591867;3,50429896625015;3,96527414189192;4,14886156014377;3,67151867199269;3,29956333660192;3,88566716635709;4,72285041860331;3,53575905402505;3,04769258121302;3,87708676147789
"TC0700003643.mm.2";2,07650308211875;1,76171995429316;1,94784453559297;1,99358708925303;2,0721423842152;2,01718217172215;2,04812582989404;1,97571756872272;1,76136674230245;2,5186352263005;1,64901242575682
"TC0100001834.mm.2";3,22586919295369;2,71289456868597;3,78774536503294;3,63291677831575;3,00496187827927;3,37556072878168;2,65673847877233;2,81673772406836;3,39725399669329;2,4541781123346;2,66814480395491
"TC0500002994.mm.2";8,81692907595748;9,020331313511;9,2115659174711;8,85286071906606;9,20015799658182;9,27868920662302;8,95634944602838;9,10577031593769;9,23843047139277;9,29371563840721;8,96277273109619
"TC0400003520.mm.2";3,48385353528619;3,03380478636447;3,45413057361736;3,26649547319258;3,5348806932716;3,51029843318209;3,94410667790827;3,78244268496984;3,69365370945802;3,47228651029618;3,29796161266426
"TC1700002164.mm.2";3,99994310399302;3,03282752274;3,16033304902562;3,21044576614683;3,17860285153393;3,24541836627953;3,93163157120828;3,21044576614683;3,21044576614683;2,65309021931966;3,05415032508302
"TC0700001810.mm.2";8,88021712467283;9,05545966397952;8,81702404633515;8,83747764206706;9,24489371302965;8,77604507598535;9,25802872920327;9,03625415239818;9,04567134377519;8,85142927084781;9,13794490546396
"TC1500000074.mm.2";2,52963143799781;2,50541286191003;2,79088865754154;2,35231078192674;2,69701182647863;2,08696843324083;1,77321109011587;2,4524798718075;2,05436175743078;3,27975350070377;2,87027140384177
"TC0100002598.mm.2";5,32204849406397;6,03189073038659;5,50060619903969;5,31259687706955;5,39179826348591;5,41800099001502;5,26784711097277;5,41191607009271;5,23815452864955;5,64847757853908;5,34591887004868
"TC1300000923.mm.2";1,51366899057676;1,42274097465695;1,4304876069671;2,05859424078623;1,56719318847538;1,4856541815102;1,53827208358194;1,42194049964496;1,56719318847538;1,58187788958573;1,91264121301595
"TC1100002438.mm.2";7,35871360317983;7,39332826312224;7,31894428689996;7,32592281783284;6,74518436633508;7,19109123009872;7,55608838408782;7,51093774713785;6,88066162122575;7,36618549574261;7,26250843499284
"TC1100001782.mm.2";2,80569894901542;2,60949756017865;3,22438252317443;2,93262979449404;3,07861209398751;2,73202898883034;3,08739830768943;2,82161089345631;2,87567689292375;2,74384307832943;2,62830478101805
"TC1800001537.mm.2";1,97458762684165;1,82691645192477;1,82750182600273;1,81064076927836;1,59138916371404;1,6724867749019;2,42914356491039;1,80343873315059;2,03064837265596;1,83496539163839;1,68378218538405
"TC0400000961.mm.2";6,1832519052623;6,28715246611134;6,28995989620485;6,27373637137706;6,13780316712998;6,51547394695972;5,78403508526842;5,98341651570593;5,96899919782492;6,35750003102948;6,07764650961611
"TC1100000923.mm.2";6,60170638790621;6,77448772680383;6,89857422876836;7,15763536732126;7,26309785864613;7,07324025824208;6,99621244951968;6,84146513381845;7,24797326214353;6,87712866539872;7,25134854851713
"TC0500002549.mm.2";2,78393304421704;2,24772673313195;2,76616360577993;2,08547489826985;2,16062810732512;2,77365534058572;4,00803675266049;2,29923521935665;2,25254161380814;2,5865655682078;2,90125763964997
"TC1100003719.mm.2";4,55293833397567;4,52162109526541;4,7510353914146;5,01904670244023;4,55149352393394;4,4095139834762;4,80352621241838;4,38240590257209;4,60147629853279;4,24883724697709;4,63844236565158
"TC0X00000689.mm.2";4,48507611142822;4,74608928676275;3,47509025606058;3,97755793964041;3,89942764888692;3,72960864634616;3,26594359109098;4,43956229320669;4,26087919677922;3,76853391544071;2,68199180382341
"TC0600000578.mm.2";7,2397278924012;7,33842988887459;6,98098465156692;7,7053599149768;6,92946210974567;7,18963081445932;7,40905871521012;7,07559867528019;7,14269131739422;7,36458384685669;7,04306192727001
"TC1300001694.mm.2";1,56553365168701;1,49138377154344;1,93092679476335;1,86389226884405;2,00479235598073;1,68977133731546;2,31705674811419;1,62384126244692;1,72172026134338;1,93200583534237;2,04895873404045
"TC1300002637.mm.2";6,58344000451223;6,52875486303296;6,74903929322859;6,94756517433172;6,31830578825289;6,23948450687847;7,72062804069062;6,78695477714795;6,60326482696714;6,62738329209103;6,47318451784414
"TC1800001227.mm.2";6,96962489034558;7,52531570806202;7,18522577706767;6,64722086758242;7,27544109139486;7,04944732914783;6,90896675349236;7,32948269085864;7,11634223403314;5,82800273225154;7,27516573500874
"TC0900000794.mm.2";3,51072273817501;3,54348638786843;3,98088655156052;3,45975807735677;3,41221409076682;3,3961919450058;3,44842875736395;2,97923240105844;3,47844907097092;3,05553921360541;3,53844554459321
"TC1100000953.mm.2";3,60955009594139;3,0520382155662;2,73124944071199;3,89511210572728;4,17978629891246;3,29575458582288;4,47326429113089;3,04549257176273;3,73238112672159;4,27840188367911;2,7068923350216
"TC0100001234.mm.2";6,85934423934648;6,8566918644167;7,08040805567383;7,43298500326808;6,77511719072558;7,00873345016431;6,67624410859705;6,90128679916153;6,78909301389069;7,11545400190449;6,43721368814225
"TSUnmapped00000003.mm.2";5,38598352178916;5,67427996860602;5,36211106300563;5,79533548111062;5,46956141565786;5,55119797492612;5,68941632929101;5,41301199047208;5,72260014039294;5,5710866169374;5,65464942171084
"TC0200002347.mm.2";8,97903648173002;9,08340700969524;9,06424107907174;9,16488551223057;8,97239642548685;9,30721957835174;9,27665869365327;8,98647167325889;9,20285246667511;9,5203086157867;9,2840026104172
"TC0500000895.mm.2";2,68563011749006;2,6941588622085;2,85514590280918;2,27457902008219;2,22694976511803;2,5680111126419;3,28503632865266;2,84714224288359;2,85581972700925;2,91351116614341;2,38665289489553
"TC1000001493.mm.2";9,55817522048397;9,59412328102602;9,5621913761903;9,65620744424598;9,73302399012232;9,93963924942703;9,71890949705634;9,73131924738835;9,82000651731598;10,4043694252084;9,8881959110656
"TC0700002977.mm.2";9,55394927044692;9,6527237452412;9,80997695294644;9,67274198422494;10,0560304269806;9,54590311911197;9,52805663307378;9,88061459272375;10,0414249063085;9,0757785311798;9,83155062263525
"TC1300001201.mm.2";7,55465147796269;7,53862211335289;7,51086977082739;7,68669478223963;7,39379198761713;7,39240919871996;7,7679629604198;7,53413751872743;7,53754752926928;7,29462610544912;7,61230602334648
"TC0900000511.mm.2";11,5026210204734;11,4514601651196;11,3630212735687;11,3724366868363;11,3099334147057;11,2972102948473;11,6073573334218;11,420159771233;11,4489465997868;11,1847598992723;11,4621811438009
"TC0100000526.mm.2";7,00068089994083;7,12444730712788;7,01944060965693;6,80081679904834;6,61332122101569;6,5993532725602;6,78801749094925;6,45500632586087;6,13273699906977;6,93258186502733;6,63756562884354
"TC0800003245.mm.2";9,52919943461809;9,46414934951289;9,67301083477444;9,29154092146237;9,60233697317275;9,38807148086403;10,0086401797001;9,56499047482315;9,8187454936571;9,48305754134383;9,62045400691615
"TC1100001210.mm.2";2,41713554065814;2,90602506224745;2,58636079706796;1,95404968158851;2,59672080123843;2,5322911591696;3,38077421113169;2,67166102879538;1,87708104376422;2,68727464272163;2,71110767562556
"TC0100003876.mm.2";7,47118663273476;7,20418378990803;6,85172264663593;7,58701818871857;6,39133340982889;6,5437961666782;7,21956251805718;6,79856027385246;6,923264282166;5,94211548566707;7,11218594568966
"TC0300003020.mm.2";7,98426769955398;7,72257572976336;7,73274515277315;7,4904406933247;7,73660298354137;7,7759918662098;7,54406269880222;7,72395344247228;7,49608109627529;7,82913224103847;7,75437666952031
"TC0X00003204.mm.2";2,37671567160488;2,39271321420785;2,46445172088727;2,26167300080791;2,35622570445468;2,326338642906;1,57197970772167;2,31026947911007;3,01731014310176;2,87787956678295;2,37671567160488
"TC1200000655.mm.2";7,34270215067564;7,77028628669974;7,72688981743918;7,00539585711621;7,21020591779981;7,33166679868438;7,13554489721185;7,20711374105977;7,44206487933002;7,47883916304424;7,10766346449799
"TC0200001412.mm.2";4,60062772465878;4,14333723729151;3,97197049026675;4,71080839464469;5,32844745388943;4,64562491235832;4,7964494088529;4,87508220305779;4,5966829682642;4,15675850260256;4,3513237016565
"TC0200005134.mm.2";2,76587512928395;2,36002345835189;2,73149664764811;1,94255622865171;2,65387630715813;3,51204766273937;3,09056219459583;2,56052571882924;2,35143458254496;2,79539498503829;2,16776260500807
"TC1900000836.mm.2";2,8528017571662;2,57765462603345;2,9337164770684;2,95186002680366;2,88503560571234;2,69659934659069;2,90684366506724;2,49176859056599;2,34896537021562;2,42881242008459;2,47622371319917
"TC1500001207.mm.2";9,85306778811624;9,83792831895191;9,72430541926151;9,63031727953768;9,82059474217351;9,63634582243018;9,46962304233954;9,71781659233529;9,52272836836429;9,6037288543787;9,68521894942971
"TC0600000268.mm.2";4,17290024153886;3,75911240304128;4,29326574973139;4,09172264277041;4,0429386233244;3,37926698186183;3,90112037537651;3,80223012374682;3,92944997092237;3,66711285675274;3,98080499814088
"TC0200001980.mm.2";2,28919679935726;2,53030384040227;2,29342308450268;2,58748279889742;2,48974704676406;2,7381742546668;3,92008231552119;1,61516953045545;2,67077812752522;2,76783403989585;2,36433732653753
"TC0600002562.mm.2";8,02069755533041;8,27013953168395;8,60451384578028;8,47652037359706;8,42891357616469;8,20398436961682;6,27442205808939;8,23187939200923;8,09439654993078;7,64213138182604;8,19076716664237
"TC0700002765.mm.2";8,13613720007416;8,46494188824271;8,32834428818038;7,94455832224467;8,63271455556774;8,34893526195861;8,2015385582173;8,32663333900141;8,42191066848788;7,82458778378173;8,43055246817824
"TC0500003104.mm.2";5,96359195174558;6,28664442207198;6,38029978281639;6,03108801108002;5,64696946973876;6,68760546564408;5,6755973293302;6,28679893691284;6,04191686142926;6,61286180385389;6,35759399539648
"TC0900000448.mm.2";2,0922034818045;2,22068522586631;2,12418537625194;1,82707031447575;2,25097517973821;2,09548004329153;2,57481650237934;2,15214530232899;2,35260727139506;2,08360613170362;2,25968216632703
"TC1100000061.mm.2";4,13060660572896;4,19063131974244;4,32174003069232;4,66828620159187;4,56679809857931;3,99565651426076;4,5899285808587;3,99267638754417;4,01268259663767;3,96392461112098;4,04616857546252
"TC0900001329.mm.2";8,06224076521887;8,07934333259469;8,17331323129381;7,98581141273503;7,97757546211205;8,26012250715454;7,89084367861014;8,14276917059715;8,1756589872649;8,11901768739126;8,05844825954214
"TC1200001279.mm.2";4,00289617510442;4,25559383353364;4,30468647090126;4,26602870934606;4,84139594491473;4,21238785123783;5,1116498845407;4,02185408342042;5,067858464984;4,62451295369901;5,35508795928424
"TC0800000561.mm.2";3,27595526986978;2,94703261939945;3,01753136103957;3,64980361358857;3,46475516174754;3,48762755838184;3,78719101393742;2,9722803112805;3,48974857681179;3,40432409198405;3,6119988927548
"TC1300000563.mm.2";5,82972419820264;6,52375293777832;6,4400589644245;6,46168962769555;6,14753052399283;6,3625129865504;6,47272958042399;6,18249317352526;6,27310151222881;5,77417031110596;6,27003807442084
"TC0900002988.mm.2";6,43753425901338;6,61972921925939;6,64003000926095;7,05326643418621;6,88433351011057;6,72667307997682;6,15276281176178;6,59130741319052;6,58380204466487;7,21592377037321;6,80150109123754
"TC1100001700.mm.2";2,88971668894604;3,16781644849275;2,57032448167387;2,5211592274285;3,40228511274916;2,57866005846486;2,38767424147844;2,06363491125825;2,46658109009191;3,42707752343509;2,18247704160861
"TSUnmapped00000002.mm.2";5,30053103150863;5,1665003294163;5,74306118349412;5,72831611901301;5,98436718048347;5,80051239006742;5,29968823891908;5,62674025722911;5,74473297312239;5,13421261924628;6,07334602214561
"TC0400002609.mm.2";4,8747377865642;5,82529593644004;5,33891889706426;5,43212238582543;5,24409344175669;5,57173264058673;5,72593864329037;5,33012148943384;5,38162467399475;5,01968720178598;5,36845023722167
"TC0800000737.mm.2";8,14961181336448;8,02237132562644;8,15095546526043;8,28656594292449;8,08146846997939;7,98129531417504;8,11704609403288;8,28988651044067;8,04218951973196;7,74419764301648;8,25910251415544
"TC0500003258.mm.2";8,08585714729718;8,10762933922833;8,19438533439361;8,35928155587647;8,01505047721498;8,09450221368555;7,62309596070148;7,88552522767554;7,85091450723181;8,31495730016712;8,02564523282356
"TC0900000885.mm.2";2,88016850392223;2,8918161929901;2,4494685020849;3,85335850693748;2,75376437230379;3,14363179830737;3,57210916931802;3,13889131404519;3,83388609772503;2,9302186496356;2,83196571663006
"TC1400001723.mm.2";6,97776655686707;6,22915507238715;6,5592013474703;6,37224932045053;5,99997715651632;6,36213723045479;6,80805382365212;6,44588481201867;6,28285228486265;6,38597130988127;6,32316113004949
"TC1500001085.mm.2";10,5819205205705;10,5255441037929;10,4487439949483;10,5666164052943;10,4372312511795;10,5495342682014;10,1864561484683;10,4996893700921;10,2947352459892;10,618221352624;10,5258641010827
"TC1100003700.mm.2";3,60066698814482;3,51966066708766;3,35924141784993;3,52175723805349;3,74189401831006;3,08804537233692;3,40847771616061;3,25200791147887;3,55272296529146;3,73348343013564;3,28830980615116
"TC0100000133.mm.2";6,50422852454687;6,65892481400598;6,80268254997153;6,35189198152784;6,55924834566559;6,25984968499446;5,79938867677344;6,53445466596241;5,69023173227151;6,13385774411893;6,50422852454687
"TC0900002308.mm.2";8,19624654883058;8,23668287000879;7,91798943886935;8,05196275970702;7,8834272031523;7,94955701976644;7,1051758602409;7,74006152416538;7,67434830778573;7,65666035691222;7,71644440237888
"TC0400003826.mm.2";4,55124353071884;4,49680328424138;3,7334196779367;3,6538581726093;3,64865168461264;3,29312234451577;3,9119535219651;4,08717383723365;3,88165435544592;2,93696305699308;3,89741508516422
"TC0200000990.mm.2";2,12524168762256;2,37651729015354;2,18112767201089;2,35542485610949;1,84842668240192;1,72681966421397;2,13029786665015;1,79072132626439;2,09672064999776;2,15301884686572;2,01531568396223
"TC0900001771.mm.2";8,6678637322601;8,46498249470753;8,32788239610831;8,86433622488892;8,56098831572664;8,4609511564974;8,25980616736158;8,42440371266709;8,47757451500726;8,02399987795956;8,61472131855792
"TC0600000078.mm.2";9,02155027936219;9,07462342064839;8,82153110028588;9,0601754737342;8,58489262575006;8,89084648851698;8,44001119165438;8,87159983226423;8,84882328166927;8,48062675622377;8,57942335951909
"TC1500001881.mm.2";3,7413207165396;4,97666625261331;3,96754385017623;3,37143890725324;3,90269461693778;4,30874837370983;4,40771511088416;3,40974636158153;3,78041082144508;3,28944705772397;4,84238092789509
"TC1300000709.mm.2";9,77679398970377;10,2955072484351;10,2630736893152;9,80235087717772;10,5360827179958;10,391722775603;10,388741045165;10,3017871512691;10,377302037108;10,3123496776597;9,92369678046601
"TC0500001340.mm.2";3,77977821481293;3,96842100369907;3,82638325027905;4,40221288021312;3,88189582704717;3,73983679608598;3,79609411473483;3,9192129269486;3,82404067204529;3,28340564600271;4,05888290938276
"TC0100000708.mm.2";9,0002077879447;9,20881306366337;9,13819952718677;9,23698561475092;8,82805073547021;9,0183568832596;9,17425507518022;8,87761787938031;8,90777005748756;9,28534196886277;9,26692180647169
"TC1900001428.mm.2";6,42027539821305;6,59100909784196;6,03231850540905;6,15190220637514;5,88331452712106;5,79894088904524;5,6043970072415;6,23756259516609;6,03827097711673;5,66855168169096;6,28061446179874
"TC0700002981.mm.2";6,73194649380581;6,31842358582991;6,76984004561287;6,49884611902969;6,55840556931126;6,27974006042334;6,95023037989166;6,64817393096094;6,53985674683161;6,14321777386667;6,51771979659023
"TC1800000956.mm.2";6,14312639199766;6,10683405198622;6,26908131094017;6,40021844328644;6,15363515247222;5,91532609164558;5,72718357497815;5,78287166030083;6,08494516695388;5,67295282490498;5,68979488920959
"TC0300000186.mm.2";2,51791180817051;2,17641705334959;2,92905092300519;2,0848015253794;2,7884631923493;2,3485761491009;2,65352049992884;1,960526460385;2,45022392565872;2,48570271760467;2,3601307933048
